step,p5,p25,p50,p75,p95
669,269.66285335107193,331.0716021245126,378.46670778513936,430.20586320028565,514.6351551056822
670,270.56483922795024,331.41146102509396,377.75747968237664,430.6169760298867,516.8036982358304
671,271.6119311968249,331.7644245529943,379.1723066381188,431.47706518532414,514.5511363069239
672,269.9951558609749,330.6665122561603,380.0110006286177,432.7820485948245,515.7906580229553
673,271.5923628410377,331.81978072655386,379.9703333445876,432.1218740052933,514.5032394211445
674,271.24150092826653,332.4349614565862,378.99529033261643,432.8655287958413,515.7224460023847
675,271.3065812514783,332.66580872206436,380.18720151955324,433.66716170627546,513.7795207471617
676,273.4340807047581,332.95788115006656,379.57295394913194,432.636189903492,515.228393794669
677,274.4447892518715,333.3832591711138,381.3361530706146,433.136433428857,514.4534758488261
678,275.029441938262,333.9425273346485,381.20564807047964,432.5596207745048,516.5264266645057
679,275.4087418690653,332.6794462367942,381.60243182653727,433.93989308307744,516.390249200622
680,274.4765977491743,333.99087585073295,381.62472183470413,433.0894051591557,517.8091668021511
681,274.0892216074477,334.69676778698187,382.1498645511844,434.36707275654044,518.1970461686003
682,273.59178806996255,333.8496447225541,382.1906524039963,434.3452690242525,518.3665294709396
683,271.49283552860555,334.3843930580405,383.36042285572796,435.38231011305606,520.1878074977302
684,273.9985550733402,335.2123974478968,382.5588966475879,436.99643064734744,520.7771409379692
685,274.47920696925723,334.26544574350703,382.66109976154644,436.7999314501347,523.2910822825938
686,274.6806099956679,333.77407562591594,382.0335587333174,435.73337498432767,524.6266492145595
687,274.43007472222286,334.97718502530734,383.02925824740373,436.2852486200988,523.3859041690405
688,275.1316142373895,335.12474715117867,382.9834746441994,437.5930935468634,525.1458193382673
689,272.96580022414304,335.64125011119376,383.43680360407495,438.2484598796152,526.2805964562169
690,272.85605211748907,335.22549451355036,382.8562603324673,438.0919209106751,528.1357619483298
691,273.18632702265774,335.59277823325573,382.5743235018703,439.13049095904,528.8876947419119
692,272.72278435932753,335.40436292855077,382.9005096282545,439.38902170426854,527.73945193477
693,274.3000787583133,335.6720945103757,383.8431656023488,437.7610272491655,529.5238656491161
694,272.80940036459555,336.7689623654075,383.625600162521,438.34245424252083,528.8856060812947
695,272.70281691668055,336.5852163846215,383.2110305471315,438.2041187753673,533.0288476421481
696,272.3614956572948,336.65729956791074,383.68524598330816,439.7155474067825,532.5482320867064
697,273.3169282302741,337.64407513515454,384.6444778646372,438.6747100034539,531.233073328008
698,272.07520034547196,337.54483770027684,384.91704898129785,439.3225473387844,532.1562822404815
699,272.27873096791006,336.3348524384558,384.62636678783497,440.22058882338996,533.2255670287152
700,274.1212741043546,337.6684895792914,385.8061437092093,441.8717582709081,530.5682273880365
701,275.31855459439106,338.2522444558278,385.2397599802426,442.018563967024,531.910459292897
702,275.1810629596461,338.7169667151063,386.7031053436541,443.80895094210575,534.6952079478555
703,275.40213089158533,338.9916141277517,387.9210344686333,442.5559882003134,532.0944991667034
704,274.10081222970854,339.30142595236384,387.1674513706548,444.17099034316567,534.3845781408864
705,274.06117880356214,338.96258763316126,388.13027536446714,444.003997153571,534.7220951163945
706,275.28099235411497,338.0674929266306,387.75467936823,443.5640490816661,534.7730478284653
707,274.0239605623328,338.83477453412775,387.160221608753,444.6433054989395,535.8420426040443
708,274.5334740699784,338.5791702179714,386.82034647373234,445.46423087837064,536.4701667350517
709,274.3486413335931,339.2025803337219,388.07831075273236,444.39882393479616,540.774403582003
710,274.60629826975736,339.0587549330169,389.1788058900769,445.25580969639816,541.7708629477391
711,275.9033139233101,339.07304154494733,389.77471325734336,444.89377955103436,539.8665297356941
712,275.74052874195894,339.0164220311782,388.41117147100806,446.3561571431428,540.6827576898074
713,276.5046409758396,338.67199492224165,388.8946562007751,446.2033615988964,543.7473073476136
714,275.3928019037777,339.9343518694407,389.5529504022729,446.4779708122595,542.2035465051028
715,275.4674722143786,339.50928553322376,388.98547629289146,446.41863510961616,544.322406505352
716,276.44278507993903,340.2373231941971,388.81689819235584,447.2631626455162,543.6914740108222
717,274.826750394067,340.84775892765106,390.4327421655271,446.6900458322999,540.7481080027324
718,274.30941418864904,341.54448498732376,389.72365687905096,448.2763368995864,542.2073925388329
719,274.22259964833245,342.4456139778545,390.3133281646875,448.2815864261775,542.9143964227378
720,273.55410942945485,341.8499274546449,390.824846666034,448.92798514667345,544.6043116061336
721,274.67338824985256,341.5241227183693,391.8644935664263,449.15701820922123,546.6637727378461
722,274.73757584886226,342.2323313562356,391.7126524762533,450.5346049782553,545.7599980956114
723,275.08825116763114,342.2626881869251,391.71736368793324,449.937468136859,545.0955589906264
724,273.99815019469105,342.43903077028386,393.3020701038122,448.39989142511297,544.8282467516941
725,275.03284522445796,343.8774242649321,392.4102525210818,450.12109459109706,545.8851708677553
726,274.3515936709925,343.89529101698764,392.5099331211077,449.1037069678617,545.8606951597382
727,274.88775446406913,343.6865897505568,392.3783280997292,448.5432105709512,545.2691141901428
728,276.2859546388277,342.69169991158947,393.458475416611,449.7503511317659,545.7914184247497
729,275.79572781588683,343.9203420491614,393.1874809044747,450.36916680123994,545.2919138312471
730,275.9606386855959,344.02743161614177,393.4942395868949,449.529595550067,545.4861830547138
731,277.6546305914482,344.095947892107,394.10078038297416,450.0735962415159,542.4729041141873
732,277.9892445140188,344.7285451419341,394.5295082500841,451.30307769666774,544.4951312131518
733,277.8958635361794,344.7198636098278,396.0002818946738,451.6268950636597,544.0404881556519
734,277.9448841232272,344.47566210125797,395.57723071791565,453.498720470365,548.2837562767816
735,277.0117734274108,343.9465567392017,396.2554714792885,453.86160360881706,546.0808679031932
736,278.7628645733695,343.16125716084775,396.2797295510603,455.5532465342753,548.5922232512555
737,278.1556946223191,343.7811773934752,397.8921208980223,455.78211374826395,547.0718756225143
738,276.7594650419615,344.8110759544427,397.44171549287694,456.1270326063759,546.3123953832211
739,278.2159826008471,345.3467944085974,397.99074585295756,457.2548985491035,549.1503313545211
740,277.46826663944466,345.68378064650716,400.1633437912957,458.9568192964598,549.9798259050458
741,278.85571770906205,346.04074986893426,400.3204512699094,459.4869566797907,551.0573400026125
742,278.5501412670635,346.26184357211457,401.28834684919434,458.4232097202414,548.5708991435196
743,278.590018628572,346.32889739764255,402.3699092323556,459.70208241291715,549.5553893248501
744,279.62952489257884,347.10277592235644,401.94950362783413,460.0139062726622,550.2912406457779
745,279.83862668112386,347.59104540866076,402.6431724766115,458.8779256856638,552.3085293722435
746,279.46421828911696,348.0195068360766,401.53085358049066,457.82667980598563,553.5747571977532
747,279.74712089260504,348.32646723203277,400.42390509868983,458.99267197400604,554.5517276396296
748,279.8914103771421,348.6719812047154,401.7199818472966,459.8365375387634,553.43479705851
749,279.9810341050452,348.55642348890706,402.31318356335726,459.8300859995693,552.9414772707912
750,279.5111163982806,348.9545739805744,402.5655453426207,459.69473021453996,552.4803082856595
751,282.87523885153865,348.8480723019559,402.63128443376274,460.51710522537985,551.993254159631
752,283.34298330270855,349.54164531660433,402.6094749913342,461.46532468737723,553.5366324775247
753,282.98724728068623,349.1654432415621,402.26936768897497,461.3478065421902,556.2008771250075
754,283.55600264383,350.0320114302524,401.98193970244256,461.54637639252985,556.0016069903775
755,282.2246883288895,350.6920944536305,402.6233106961374,460.80013129138035,559.0874426244661
756,282.92173038039255,351.305119559047,402.73274549175756,461.1437667128313,556.7474907662556
757,282.870495519481,350.5337731376346,403.6499780253275,461.62594986848364,558.9268757132726
758,283.68705289262925,351.17986804486657,404.1695851075888,462.4671773069387,558.983367952743
759,283.7614219268261,351.56858981562834,404.36954783029694,463.9993400585669,561.2075234860973
760,284.6567684769812,352.3828156029,405.3697999025653,464.1787012979068,559.8446664393101
761,286.1931197898259,351.0290281980157,405.3139510607156,465.06000822284426,561.1062177856727
762,284.6120157423154,351.96547681865894,404.06964016871575,465.15143551642655,561.6741062408232
763,284.5316499441989,352.1935556889558,403.81306855077287,464.335272274978,562.1294452752162
764,283.14952923727617,353.2917802123756,404.0353351218107,465.00562564611977,562.2780465143923
765,283.6622364289236,353.5188402098248,404.7595580659769,466.28039529580093,563.1418194264319
766,284.7788469728301,354.2552982088192,404.31628567304926,465.67447317859234,564.5652343848678
767,284.33646882973625,353.9639010958531,404.712146405652,466.177932902856,563.4977007841673
768,285.33855868354726,354.47332948961684,404.5944003372027,466.52278964973493,562.794837000845
769,284.59860431473965,353.9480173187997,405.3481781453853,467.16999995971486,565.6808003301126
770,285.1461850538268,355.0226533676666,406.45340761332545,467.80302024518943,566.1734343173687
771,284.7532445246338,355.89989329715524,407.5252168923698,468.98102640736835,565.5287586446578
772,284.05992456807115,355.7749404789049,407.1097028441003,469.29897781253163,569.4182947391596
773,286.401599993264,356.72493138275007,408.0118104120524,469.61467813766325,569.2656207076324
774,286.05082274273417,357.3794858093988,408.2950594978985,468.7952572017215,568.2949557695758
775,286.03907534894745,357.1382539859072,408.725705082763,469.07018282144355,566.8360378415572
776,286.53151236152655,357.7300707320677,409.5410887508154,470.26508567036467,567.959860379324
777,285.67033141552446,357.79807602181916,409.6069139604707,471.1074494853417,569.1721707923116
778,285.63591381088077,357.17237323745445,411.11351612229794,471.8346652234695,569.1294099607276
779,285.1232744184516,357.6906087056009,410.7176771942971,471.15334028403663,567.2175600433975
780,285.3411735708061,356.8079082949115,410.6509540703403,472.30530749770566,570.0856529140004
781,284.9169383148839,357.414084225427,411.281815254654,470.6046321440725,569.6096680201183
782,286.0856420954609,358.0039902638469,411.5275851775009,471.7049124476631,569.5507965230149
783,285.70733141253737,358.5241436592856,411.5334563975558,472.9610464144826,570.1207521427523
784,285.2935757380777,358.26585433813364,411.87325616663327,472.81988819828194,570.8558313594981
785,285.3120642350702,358.1274125797102,412.03381350286014,473.37164942829423,570.3293664459466
786,286.1008013871729,358.2052692912828,412.77403335101906,474.0620843185499,570.0902145363744
787,286.47665651857886,358.5148463580408,413.80228867650453,474.5286180435755,572.612253068291
788,286.53147635561965,358.87246746033213,414.00801594272207,474.0776804365078,574.2043226419364
789,287.3303536645653,359.60835170169,413.9740245193331,474.95383185800637,576.0398724168967
790,287.13598309097335,360.74117445781997,413.89170231287403,474.0116323944381,573.7826203750504
791,287.11095060905933,360.4341445248779,414.7955811122137,474.37840824946807,576.4307191346323
792,286.09712065748937,360.767150490999,415.5022239239185,475.29026896051414,577.3378396742881
793,287.4154550200329,360.59388976574337,414.9881356823348,474.49515792956106,579.144517727523
794,288.5055632328721,361.1236458871308,416.17074923925725,475.79752488382474,580.6392225035219
795,284.73625665394246,360.96690833162796,416.08835091944707,477.6180368413916,579.4120989834339
796,283.88713869381735,361.7252040379037,417.22428210831436,476.68948794723684,581.3506711964739
797,284.52440292409216,361.49275224673823,417.6409990878392,477.00517566833264,583.0801175800259
798,284.1988607832139,362.65656632009615,418.06436906080376,478.7442944045755,583.3876635754749
799,286.66032441410783,362.0027164227496,418.47013889393577,480.39383349742667,581.3675590190318
800,285.7951454644512,362.7714784012644,419.2376542448127,479.17925472748107,583.4648227816134
801,285.7265993044248,362.15344126247834,420.0879095268303,480.6564575446632,585.5638594416243
802,286.35664590361154,361.53129260563713,420.2171287963862,480.8266637693466,585.4287549603969
803,284.5188583043918,362.49739792471223,420.79662749325814,480.3449984543475,584.3880810076696
804,284.69866930328163,363.5581289027178,420.96641920139666,480.5999808312735,585.5947936843431
805,284.7894156658435,363.3816982666634,421.09021363404344,481.47054089124487,585.5117652011172
806,283.8300994554294,362.79737916393475,420.7627248267456,481.2688835686804,586.3239976607165
807,282.6421232559248,362.3011456583828,421.67806112735855,482.8575857533922,585.6722834426831
808,284.3946226553328,362.58019640782277,421.6480092565787,482.42628289492274,588.2830624930665
809,283.7574692558837,363.08534899656235,421.2693425248543,482.1596772994096,587.8312956396979
810,284.2139613627993,362.77538396176476,421.54339129944185,484.29094109451887,587.800800552958
811,283.4710804563888,363.80298608730254,421.01258978513664,484.0400931918751,585.693549350262
812,283.47331263611846,364.35793162728396,421.3727488949718,483.7631875708132,589.0874142596874
813,283.17984890966324,364.67297794891095,422.02543624029,486.0070082249188,589.0231314433076
814,284.75275164084746,365.15928811670614,423.3076931408922,486.2297287456311,587.2252735743168
815,283.45847886400776,364.98706307241275,423.4907241433648,486.987878887068,588.23755601911
816,283.3558788443404,366.0485835296454,423.47687982768605,486.9401605269252,586.4818920745836
817,286.5968197084268,365.8048842594369,424.0640854747625,486.35670705324736,586.8372612136742
818,284.5166216763776,366.9706089082125,422.64675704593526,488.0291802016691,586.0587798149155
819,284.9150216434492,365.8682704230004,423.7273551556813,487.6928373879232,587.0805998868022
820,287.0065729730972,367.13691428245113,424.08156829759446,488.1087518920272,585.4405270440335
821,286.6820251497667,367.40508946541206,425.45853777300664,487.7806922534933,585.9781203590912
822,286.1568407150482,367.64296822171315,425.68050456135904,487.97404203501304,588.4326685912049
823,285.60063172263494,367.19180948635824,426.01713588175096,488.9493763436542,589.3431973687591
824,286.2451171676256,367.29647147689906,425.781907247723,490.1024279665259,589.9953707453628
825,285.6236724771187,367.38791406057203,425.3640273001812,490.0994951369686,590.206294611497
826,284.47733137913036,366.7215749150641,426.74334500054215,491.09157775624254,592.5522114111861
827,284.5091393514735,367.2864098958752,427.5455110549085,491.1594580597381,593.4042928967473
828,286.155217290653,367.4357344582093,426.6514598515261,491.5200612277255,592.0876807708116
829,288.57609117021525,367.21826328339876,428.06039090576337,492.0280541797973,593.3322924621381
830,288.72069038731235,367.97610557272117,428.6537289820784,491.7255033960219,592.562253575193
831,290.0647316199949,368.2112148480117,428.77380594141516,492.807595143267,594.9704359350983
832,290.7077146572299,367.7500434773621,428.7726441143635,493.24026649101097,596.4841647854869
833,290.92983100439494,368.4416401621965,429.3236548895569,494.88147998306374,596.7880744031025
834,291.5968141057225,368.934748814398,430.3074925353943,495.2507063585282,597.3034058953396
835,292.48246967269927,370.3686723697021,430.0723807502654,495.6731771961749,598.9799416024977
836,292.25605350777005,369.7736392972835,429.24391916752865,495.92430942316116,597.089424804596
837,291.9353527284109,369.4861903572589,427.9613846136986,496.38139563050925,596.1623751903097
838,290.62030705508965,369.95758206779357,430.3431289481242,495.78411372151436,595.7816436672404
839,294.30368677910127,370.4092652788602,430.6985386340125,496.32952688489934,597.4546724590831
840,294.24652796311614,370.2314785051506,432.56059052786077,496.97318410225836,599.4650671160564
841,292.35388358959233,371.33772788001045,431.37020652359774,498.5851402971508,598.9410249785273
842,292.3559100810182,371.49571096712253,432.56626991446655,498.2497748377826,599.5444715507219
843,292.5186972417656,373.10899376542363,433.20729395164955,499.7771033410945,602.711760028058
844,293.28385179744055,373.0407231502883,432.3961114476338,498.4880760730159,602.7235213578382
845,292.9752079077868,372.5754852966917,433.7480992765386,499.67572164035886,602.1158190230681
846,292.68610049666495,373.9528494956919,433.0303783639761,499.2000806892083,605.721837056937
847,293.0369706760511,373.4966059599109,434.8539767992846,500.87245855378933,605.4737998087847
848,294.40807392101846,373.84983244603757,434.3509037107393,501.661064179147,605.6977376004494
849,295.18458091418387,373.22810675178107,434.80617463626254,500.4185019049279,604.7980431950509
850,295.06276014837744,372.86140211772897,435.93439658189845,502.543364384652,607.7557693273552
851,294.4178852998278,371.82109849289293,435.08520899916397,503.42184269217614,607.5454737368556
852,295.2347056568334,372.9967280588928,434.833883415736,504.3384311662843,607.9974335519767
853,296.01455015461215,374.93672810541733,434.63544273729633,504.9760142440283,604.6979771678594
854,296.38763227075117,374.7631292098591,434.92419721490614,505.30851801831756,604.8614073450547
855,295.83511255922554,375.16520727562994,435.8250072413349,505.41473733282794,608.9715155809976
856,297.2790934531243,375.9926037839672,435.2798523379354,507.53883169727817,613.2374326685971
857,296.53896687651604,375.5646491951637,437.27472721510014,507.20678734779864,615.9471638289899
858,297.4351254904776,375.22030536157865,438.5499716401314,507.08480483701834,611.8662231273572
859,297.8910898487117,375.8673963693458,438.14755139441945,508.3888268015911,612.7062917167034
860,297.64012040755404,376.24423735933664,438.3861043220819,509.4518746474456,614.5834248098504
861,297.56749666107027,376.950680366094,438.517031279529,509.2708108062584,615.4768951979783
862,297.5975238513622,378.17443320908916,437.9422131217949,509.91765189675226,616.6681657519913
863,297.450617333147,377.995807714668,439.279247387625,511.18006145517603,616.9034185769419
864,296.2989804643464,377.9352935797208,439.4184711182769,511.69600419673657,615.8359458223875
865,295.9760305904182,377.95835609310063,439.9510969130264,511.4558628649746,615.4624048999551
866,295.6879234106669,378.10722769396966,440.7509223598274,510.9733382583193,616.7384822265067
867,297.7677868291618,377.835616755961,441.65119813470636,513.052747971195,617.1175031730122
868,297.06821061428434,378.2187546177636,442.3697335455861,512.4301380013792,617.2040344225929
869,297.49001719553513,378.66513797553614,441.29647213595,513.9246900826605,620.8267917617418
870,298.0128469615777,379.2332435442084,441.12071882075554,513.0485202724902,620.8225179385796
871,298.3315671863836,379.72200914664626,441.36678047720784,512.6734710491908,620.6673238987803
872,297.9835293295346,377.74525042446555,441.92563840510934,513.5816205856197,618.8811083820426
873,297.59205911133824,377.8026615302146,441.35534238745083,514.7408809035946,619.9222682451214
874,298.68333291374216,378.6446278851628,442.0680844429801,514.0685995210382,623.7627138314867
875,297.4914685836229,379.8143522993093,441.82389678002653,515.8229475855765,623.3827563419115
876,296.63085524321383,378.8900377620063,442.6688783415028,517.1565235582495,622.3556143448329
877,296.4850512466312,380.5837415190708,443.46263690257257,518.7235557523884,623.3996431703857
878,296.3465265851197,380.467034741845,443.88770492947856,519.2446977049195,627.6521151983986
879,297.07184443254795,380.30393766012884,444.5392628829444,519.4821837739428,627.8305209486699
880,297.64762562852104,380.3344359919452,444.9414482398774,518.8773110057523,628.2534941455125
881,299.837263350005,378.899232283995,446.4050239269103,519.7967999615977,628.3103197828929
882,299.5984865597586,379.254231719996,446.4201518913763,519.3851159616999,628.5661874258332
883,299.36706997278975,380.10546230922597,447.4597097396523,519.847479294321,629.9729822323221
884,299.4847193070421,380.83070776076784,447.1367386522942,523.4900797527634,632.5840930797642
885,299.0320760839666,381.0706819403856,447.86983010711344,522.0884771821309,632.6915215905151
886,299.8071670942431,381.42623166378115,447.9507561473728,521.3443847922185,631.6962895095888
887,301.40377935620194,381.87965674312784,447.42089731183086,521.9480132750954,634.0145403037797
888,299.1518863932647,381.8666574420374,448.64687957305057,521.1262629553594,634.8718691230205
889,300.09875794595274,381.5890402871988,449.0423519975376,522.2323437746693,637.0922949981557
890,300.23082690253085,381.5767541966909,447.9619663445188,523.309479732824,638.5240767092539
891,300.02373987485447,381.727946577935,448.7330842041257,522.2060223932345,636.0031219241731
892,301.16531524751406,382.5448997507249,450.2444784827893,524.1877902373153,637.4302186106634
893,301.1381070545236,381.85641086076623,450.4807577957137,524.4458964257262,636.2345019956593
894,301.9624253629112,383.9215823291679,451.7743352913852,525.9281692544043,635.8234957982856
895,302.54803289634435,384.85040869635986,451.25034051210184,525.7719396841924,639.5481835510287
896,301.99971870809463,384.9751033168901,453.46286390761975,525.1864077200544,639.1630700675893
897,301.1938426207193,385.233435630195,453.28681018443734,528.3112275416272,644.6374133838705
898,300.23045136242735,384.75723652465246,453.9822519076729,527.921418472367,643.0923467624758
899,299.1965449421552,384.7460941483698,455.06008805329986,528.3760602192283,644.9972611839943
900,300.96390171344103,385.02543283528274,455.42791307495133,527.5193595412231,643.7576785462127
901,300.0833427643675,385.86513480192866,456.30509644474023,528.8467410540611,644.0976491980324
902,301.60481243414193,386.5663071419592,456.5762550608945,530.0539011289218,644.2547069448196
903,301.2405539696215,386.2440118134067,457.0255528188935,531.4360844790161,644.1043349597152
904,302.1374775736118,386.747090130184,458.15204398736637,529.5802095194903,642.8578400317275
905,301.3530659366334,386.2956073047265,457.8843637613348,530.4306727389906,644.9080982606171
906,301.22626287206674,387.1766158042133,457.26713778776764,532.0330538808291,645.2833626714131
907,301.58627140004717,386.21490593062356,458.34882841554537,533.3852703145795,647.427986215704
908,301.96861614525585,386.56199172270436,457.64063808731345,535.1428718100985,648.2773324162853
909,302.10025262434937,387.2729024770063,458.3225487201089,535.8107967041823,644.2043491115786
910,301.848500590288,386.4135164954548,458.7384728543926,536.7850367954088,649.9462793378347
911,302.45261865822226,388.91506165321795,458.15736989651225,537.0575582704921,650.7307487616338
912,301.6133903289686,387.83244972304385,459.7645978098491,538.0183017554382,648.9712590736367
913,302.07069452946644,387.6662354891766,459.11239372469765,538.6917389058444,651.0404165821236
914,301.5980916590682,389.4184274301791,460.31466210176944,538.7256150172569,652.0372019086255
915,302.65040222978445,388.789500882175,460.8545873142907,539.9365938790777,650.707235961855
916,301.86527009537934,389.9160445142627,461.4184503282715,540.1052469550617,655.3067871184411
917,303.2209808996979,390.79376463699396,461.2455551214472,538.1917939590519,653.7007929057335
918,303.5351294473794,390.55799535298166,462.3546981220255,540.0545778250464,654.2777745791846
919,303.4171221756037,391.06447501578845,462.24738891362824,539.8683066087733,653.3226234459958
920,306.0555146713064,392.76903725242926,462.78320117782334,540.8890263596495,653.0355661570628
921,306.60071337076096,390.99782310549654,462.47824333187555,539.6858468669809,650.8883590693207
922,305.38404127724885,391.37800728955267,461.63384533857095,541.2407837384242,649.8312719514732
923,305.1144777120833,392.2825455371833,461.5522550164368,539.8027132877232,650.044943367947
924,305.0300731650341,393.9502884908968,463.4966399753033,540.1508443960333,652.5477115891658
925,305.4475462864923,393.6060780087163,463.8024398716383,543.169675456113,655.5098709641808
926,305.2068519984107,394.327122310957,464.4910912682641,542.8944906855431,653.4375792651651
927,305.4660178040865,393.9225556987069,464.440691619449,541.9768007776878,656.3441107240678
928,306.0700498835876,394.7830053384856,464.5066860031891,543.2831144062467,659.0961301654488
929,305.4661902902326,395.642900502438,466.1959771229441,540.9173874561632,656.0723052817312
930,305.89078322575506,394.3263486405204,466.5729835066205,543.2486206427171,656.7869633459269
931,305.1121361140992,395.4038406696159,466.6147645480685,543.1805524621482,659.9402463941627
932,303.9541060581361,395.21164389325224,466.34645196844815,543.1452840003261,657.5722860522851
933,304.76709206958003,394.8053296845983,467.08797541640416,544.852525506406,656.4435640698997
934,303.82594746833155,395.7254593286843,468.1695613346095,543.5981730547727,658.4321518191894
935,304.5076446632349,395.92981055014855,468.1374348965621,543.2628284659431,659.0891520482378
936,304.8962471341972,396.95706042125573,468.30096552719647,543.4179798322552,659.3865993570449
937,305.43696626307485,397.2471171391006,467.96719239050094,546.5896231528827,659.1844582937784
938,305.72019712628605,397.3470179693229,469.05950391069007,545.111609286884,665.594662926297
939,305.9668628436795,397.6680952934771,469.51861512299536,545.4755272342355,666.2262523551764
940,305.8856801553601,398.04145041490966,468.583648561675,547.6099293057457,667.3498873056478
941,306.7904697347137,398.04479710063913,469.85299807960814,545.5468406429626,669.8879017554815
942,306.7530424838165,397.7385179881003,470.1743030829515,544.115264736213,663.2710914863572
943,304.83850509253534,398.2335709362249,469.3872309931775,545.0201998156323,666.7066207333482
944,305.36440117910325,399.6205607056148,470.3015867687612,546.2699072889236,667.3182259612623
945,307.2763209285936,399.35863427986396,471.4318219115008,546.3041975197337,667.3798324341119
946,306.5294790997949,398.05968642789963,472.486478086337,546.4604091007893,667.1067499318222
947,309.0817133207327,398.6823771791326,473.86303522805565,546.5880401831388,670.6478942268219
948,307.29481245514745,399.2862846635853,474.0660573862374,547.5620868204188,670.8620511617645
949,307.72216391649266,397.7453091520526,474.52684519100546,547.7700031226109,671.8693157211112
950,307.6636269420977,399.0715092344398,474.25271834369073,550.4457980186908,669.6355651125008
951,309.2492857917262,398.73309358041183,473.8299974533196,550.0338385527825,671.4377525298448
952,308.6553151065893,399.18237438544827,475.65573072505254,549.8488162426405,670.733336269734
953,309.68840441657875,399.671131439709,474.7337533821295,550.6450379209813,670.3361614379878
954,310.54379632332353,400.48112480525197,474.27445609223656,552.0042438054494,673.7887432261737
955,309.5098391175064,400.53404997977964,474.4947368049893,552.4237092331094,674.9416216915797
956,310.6521728597809,401.091496393322,474.4748917624996,553.390151451805,677.0110862716557
957,312.26887594335085,400.6773413886995,475.1765939517781,554.7269503259639,675.7381857700692
958,309.2271645546652,401.5819452186397,474.9135060386806,553.997716674151,678.4206760468371
959,311.6299232406872,402.4508317896341,475.49121269434636,553.0426129443742,679.0046620298909
960,311.4020818950055,401.9325426937971,476.44040342163214,555.9197947427671,678.5729273870951
961,312.40214336868877,402.89188943442366,476.6548543887669,557.943887400465,676.8595770134305
962,312.890818926574,403.58610077593744,476.135691057238,556.7618939610416,678.9466362474435
963,311.92233149507035,403.37365230738396,476.3158283224906,557.4085647138202,679.1419136869285
964,314.0319740049689,403.59298900484816,476.79619049082385,557.6783358432127,680.9797750194083
965,313.5474730246183,404.60140195497615,476.78819080186815,558.1665343857857,684.1587565916731
966,313.4313946767942,403.6868066394358,477.13257675337604,558.4665595372768,682.7915410606837
967,311.93222608139934,405.1333320902944,476.15936927980084,557.7976486914333,688.0051518526017
968,312.40124252042403,405.21798329174914,477.682869348051,557.8844851926544,689.6695351937472
969,311.8508911341796,404.48460963896207,477.5757437695101,559.6567940750369,693.1150669835059
970,313.5870003045612,405.2104982570603,478.9651668108087,560.9992739134973,691.3172574975038
971,314.57073396860113,405.01569719390113,479.5910982886461,559.4117244065475,691.6428039468876
972,316.2564486881481,404.679476964186,478.2283233095766,559.2283440217218,690.2991109678466
973,315.92315752473803,403.0176451300264,479.24760636385145,560.5874422807932,693.5604219809268
974,317.0272170669471,403.5754046558926,480.07621736378513,561.3639021927067,689.6075890413981
975,317.58141830199565,403.1822798353336,480.4120160330256,561.3566616160631,685.2355353156494
976,317.5162551844453,402.85516783534115,481.1161265514445,561.9154758275903,686.5590823809421
977,316.50544194990545,403.3266872321868,480.413269352292,561.0867284029912,687.8764794060274
978,316.84865852751443,404.29263722149904,481.8626938166551,563.4434306080818,688.1727585870364
979,318.2047305069811,404.16806630653434,481.58065317920307,562.4701612206943,695.3334808405655
980,317.2446214725898,405.0584156584579,481.9681760483783,562.753395957781,697.2157663915075
981,320.165300632938,404.66688403082395,481.9968523079052,565.193210684336,694.2932577717295
982,318.4371574074805,405.29000177947444,482.7528091789628,563.3078439708146,695.7827266921602
983,319.2646769770023,405.12410934967727,484.39082699075993,564.4659705375458,697.7456160740265
984,320.53958994331447,404.89788394444884,483.87341602467063,565.6401873070162,697.5417385501464
985,319.9626621438685,405.2061563165099,483.7774385622756,565.5531992075163,696.8154262763541
986,321.001067973562,405.98512390125575,483.62875963795244,564.6386034693983,697.2853492729663
987,322.35136836989267,405.8319470249185,484.2822863345699,566.9368308265291,696.8996047822981
988,321.20334970631194,405.89785824424496,483.88700737619604,566.3650964038991,699.3653007420214
989,321.9129140812248,406.70450312865336,484.58012832467534,567.3947861909901,698.6562240113169
990,322.0689253284939,408.36162171088256,485.2275747452262,569.4218467237442,697.6212392205663
991,322.00219526166035,408.1184493593065,485.60087233886765,568.7317762074426,702.1907653930608
992,321.3010706092579,409.7132206873009,484.79906813670345,569.8561893529223,699.3509372498166
993,321.8462629007367,408.2341125666614,483.90123153110693,573.3304395471397,699.4484256838673
994,322.65464919082063,408.7901930519244,485.0975311310548,573.3075772670072,701.9347225761949
995,322.8618328579121,411.5011596220154,486.044670433949,573.9503259337533,701.4590885066464
996,323.822771600184,410.1984902038058,485.5287928715096,573.1322127268037,702.1201362644636
997,324.9107926575679,410.1204058747951,487.63157993526465,572.9776412514128,701.0877699480576
998,324.5954715190572,410.28723015635245,486.7283817422049,573.4095211341917,702.9583399393633
999,324.46651813812684,410.83419609657625,488.7454301110063,573.2512152247723,706.6237372349669
1000,322.0525205574575,412.17428467785555,487.79183173222873,574.4107479157095,707.4830349976836
1001,323.7421400495787,411.88630505284357,489.26339738223345,573.1619739541229,707.6949923581165
1002,322.7356297300165,411.34590255422694,488.9868478733208,571.6710202758055,708.084214662587
1003,322.051217556486,412.04564754580304,488.7713560966096,571.8461262523906,707.3296812967997
